client_id,residence_country 1,residence_country 2,residence_country 3,residence_country 4,residence_country 5,residence_country 6,residence_country 7,residence_other region 1,residence_other region 2,residence_other region 3,residence_other region 4,residence_other region 5,residence_other region 6,residence_other region 7,residence_other region 8,gender_female,gender_male,generation_gen silent/boomers,generation_gen x,generation_gen z/alpha,generation_millennials,category_children clothes,category_handbags,category_men clothes,category_men shoes,category_other,category_soft,category_women clothes,category_women shoes,color_cool_jewel,color_neutral_pastel,color_other,color_vivid_metallic,color_warm_earth,season_autumn,season_spring,season_summer,season_winter,total_sum
175220693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,0,2
175297853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,1,0,16,7,16,18,2,13,26,4,16,13,34,4,10,61
175357705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,3,0,0,0,7,2,0,2,4,0,7,4,4,15
175468745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,3,1,3,2,1,1,2,2,5,1,1,9
175491968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,2,2,0,2,5,0,1,0,6
175577941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,6,0,0,2,0,2,6,2,1,0,0,10,1,11
175677196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
175779519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,10,7,6,6,0,2,7,11,12,2,13,0,35,10,0,45
175881694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,6,0,3,0,46,4,7,25,4,3,23,12,23,14,13,62
175948573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,8,2,2,2,2,6,5,1,4,0,7,5,6,18
175963904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,7,0,1,4,2,0,2,0,2,4,3,9
176025410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,8,3,5,2,13,7,12,12,5,3,7,2,20,0,17,39
176126993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,1,1,0,3,1,0,3,2,0,4,6,0,3,0,9
176291731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,1,3,0,0,0,5,5
176300587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3,1,5,4,0,4,5,0,6,0,4,10,1,15
176307771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,10,1,6,1,3,1,2,6,4,1,10,13,3,6,1,23
176364769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,45,10,10,5,0,0,14,26,11,8,11,15,17,14,24,70
176428557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,4,25,4,3,0,8,23,5,0,14,17,4,15,14,50
176458487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,2,0,0,4,1,0,0,1,0,0,4,5
176521573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,4,0,9,2,12,5,2,12,7,2,15,15,8,7,8,38
176658917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,4,4,0,1,3,2,8,4,0,6,10,0,10,0,20
176733280,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,4
176862707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,6,0,1,2,1,9,3,0,1,5,3,2,4,14
176918547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,4,0,0,0,1,2,3,0,1,0,6,0,1,7
176919980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,2,2,1,5,3,5,6,3,0,5,2,0,16,1,19
177115145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13,0,0,9,2,2,1,9,5,0,0,14
177221707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,1,0,0,3,0,0,0,3
177222618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
177245060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,0,1,2,1,1,3,0,2,0,5
177270306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,7,0,10,1,0,2,1,1,11,0,13
177615140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,10,0,0,2,1,4,3,0,6,3,3,0,8,14
177682123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,9,3,3,8,3,1,0,8,0,3,4,15
177843749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,0,2,0,0,0,8,10,5,1,3,7,6,7,7,27
177914031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,1,1,0,0,1,1,3,3,0,1,3,5,0,0,8
177918130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,5,1,5,0,0,7,2,14,1,1,4,0,9,3,10,22
178008736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,10,6,3,13,3,10,1,24,7,0,15,21,1,12,13,47
178099008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1,16,13,22,3,9,15,12,2,20,15,15,28,0,58
178198669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11,5,2,1,2,3,2,12,6,0,4,0,9,5,10,24
178243220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,3,3,16,1,13,1,4,15,13,4,7,17,10,13,3,43
178251199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,8,0,0,0,8,0,0,0,3,3,4,1,5,5,4,7,0,16
178255915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,0,10,1,0,6,4,3,4,10,2,3,2,17
178325506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,9,1,1,6,1,2,3,6,2,1,4,13
178382794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,6,2,0,0,3,0,2,6,1,1,3,4,0,3,6,13
178397436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23,0,0,0,4,0,0,0,7,8,2,3,7,4,6,12,5,27
178577437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,8,1,8,7,0,14,4,1,9,4,8,7,9,28
178680969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,5,4,1,0,2,1,5,4,0,5,0,0,2,13,15
178704003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9,0,1,0,2,1,6,9,0,0,1,10
178763350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,2
178769592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,2,9,0,2,1,1,10,1,1,5,0,12,5,1,18
179022185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,2,8,0,3,5,1,5,7,1,9,5,4,2,12,23
179064087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,11,14,3,11,9,2,9,16,8,9,1,34
179086886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,11,0,0,0,1,10,4,0,1,4,11,1,0,16
179186308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,21,0,2,7,7,6,2,4,5,3,12,24
179243317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,1,13,0,0,3,1,5,9,2,3,7,0,0,13,20
179443007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,8,4,2,0,4,6,3,9,6,2,6,1,9,6,10,26
179479790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,6,1,2,0,4,3,4,6,5,0,5,1,7,12,0,20
179485907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,29,0,0,0,4,7,1,0,19,0,10,0,21,31
179542326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,2,0,1,2,0,3,0,0,0,6,6
179653648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,2,3,0,0,7,0,5,6,0,4,2,1,6,6,15
179932576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,0,0,0,5,0,0,0,1,3,6,0,2,11,0,0,1,12
180029724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,3,0,0,3,1,0,1,1,1,1,2,5
180093621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,0,0,1,0,5,0,0,1,0,0,2,4,6
180203875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
180341218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,3,0,2,4,0,6,2,1,4,3,4,4,2,13
180366794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,6,1,4,2,0,3,8,1,1,0,10
180370360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3,0,8,2,2,7,3,0,3,10,3,2,0,15
180443364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,3,0,1,1,1,5,2,0,4,8,0,4,0,12
180526275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,5,0,0,1,0,7,0,0,2,5,0,1,3,9
180701728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,8,0,3,5,0,13,3,0,2,5,6,2,5,18
180892561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,2,0,5,5,3,6,5,0,4,2,3,0,13,18
180994945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,4,4,0,1,0,5,5,2,0,2,5,4,0,5,14
180996202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,1,1,0,1,2,1,0,4,0,5
181131143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,2,0,2,2,0,3,3,0,5,1,4,6,0,11
181153120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,2,7,0,18,0,20,9,8,17,11,3,25,5,27,27,5,64
181192556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,2,1,1,0,1,0,3,0,4
181282865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,6,0,0,4,2,0,3,4,0,4,1,9
181450190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,1,2,1,0,4
181602945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,11,1,2,7,2,0,4,2,4,2,7,15
181612223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,0,0,0,5,0,0,0,0,0,0,5,5
181642700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,2,2,0,1,4,6,4,5,1,8,8,2,6,8,24
181654120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,16,1,4,1,5,11,2,13,12,4,9,9,6,17,8,40
181727465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,3,13,0,1,0,5,5,5,4,6,5,2,3,15,25
181761780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,15,5,0,12,3,3,4,5,9,7,1,22
181781246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,5,8,0,5,11,5,19,5,0,3,10,10,1,11,32
181825806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,7,6,0,0,5,4,10,2,1,5,0,3,7,12,22
181901378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2
181907116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3,4,10,11,2,7,1,15,15,0,7,14,14,0,10,38
181928047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,5,2,19,1,1,13,6,5,10,6,8,12,9,35
181928978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,1,1,1,24,8,5,18,7,1,12,23,9,6,5,43
182095291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,3,0,13,2,2,5,5,3,5,3,1,9,7,20
182451784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,9,0,22,5,4,12,6,6,12,1,2,23,14,40
182525391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,3,13,4,7,6,3,1,7,2,2,17,3,24
182531911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,2,0,1,2,1,3,3,1,2,0,0,8,2,10
182569930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,24,0,5,0,4,1,8,6,11,2,9,9,17,1,9,36
182579811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,7,4,1,4,4,1,5,4,2,4,5,15
182637070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,2,6,7,6,6,1,14,12,3,5,4,18,11,2,35
182660252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,11,2,7,0,10,3,8,14,12,4,4,8,3,18,13,42
182697690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13,1,11,6,20,6,7,13,12,2,24,10,16,12,20,58
182736425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2,2,3,1,0,0,3,2,1,6,3,7,1,1,12
182775134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18,2,6,0,9,4,7,13,8,2,10,7,19,12,2,40
182780398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,15,7,6,2,6,9,5,4,10,0,9,0,25,34
183076485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,6,0,0,0,1,6,1,0,1,0,1,8,0,9
183120149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,2,2,0,1,0,3
183145216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,0,0,0,0,4,0,0,2,2,0,0,4,6
183158482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,4,0,0,2,6,0,0,0,6
183229481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,9,1,1,6,1,1,5,2,7,4,1,14
183254624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,3,0,1,1,0,4,3,1,5,5,0,0,8,13
183287551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,2,12,17,0,1,2,0,21,17,0,3,0,13,26,2,41
183414258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,12,0,28,0,8,15,7,4,8,5,10,10,17,42
183424000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,10,3,4,2,1,0,9,8,0,8,0,16
183437798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,5,0,0,2,3,3,9,5,2,5,14,6,3,1,24
183488858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
183498206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4,0,1,4,0,0,1,0,0,6,0,6
183561319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,4,0,2,11,1,7,10,0,4,2,8,6,6,22
183664723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,2,0,0,0,0,4,2,0,0,3,1,0,2,6
183721777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,1,0,0,3,0,0,0,3
183864798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,1,3,0,2,0,2,3,2,0,6,1,2,2,8,13
183975169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,1,0,1,3,1,9,1,0,2,0,5,0,8,13
184158614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,1,2,0,0,7,0,0,1,8,0,0,0,8
184271300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,2
184301796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,2,4,2,3,3,2,0,5,0,13,0,0,13
184489376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0,3,0,3,3,4,13,3,0,3,8,0,0,15,23
184532119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,5,4,0,0,0,1,7,2,0,1,1,5,1,4,11
184596614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,1,0,3,0,1,2,0,1,4
184604684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,0,4,0,0,1,1,2,3,1,2,0,0,8,1,9
184819877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
184981570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,4,1,0,0,5,11,3,1,11,11,9,6,5,31
185137958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,10,1,14,4,4,15,11,1,3,16,2,12,4,34
185155107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,5,0,1,2,5,1,0,3,5,0,2,4,11
185166262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,4,0,0,0,1,3,1,0,2,5,0,0,2,7
185374721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,1,2,1,3,0,4,2,0,5,1,0,1,9,11
185397206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,0,0,1,3,2,0,0,0,3,0,3,6
185520670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,7,0,9,6,4,11,0,1,10,0,15,5,6,26
185534109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5,2,0,0,0,1,6,2,0,3,5,0,7,0,12
185663480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,2,18,1,0,0,2,16,2,1,6,4,8,7,8,27
185704794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,45,0,0,0,2,15,31,0,4,18,13,13,8,52
185886994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,4,8,0,12,7,3,16,7,4,6,10,8,7,11,36
185912728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,10,3,6,1,0,9,6,7,2,9,9,12,10,2,33
185988603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,4,2,0,0,2,0,5,4,0,3,1,9,0,2,12
186111590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,8,2,0,0,1,5,3,1,5,3,2,4,6,15
186152740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,9,1,3,1,10,8,3,16,2,1,12,19,11,0,4,34
186153801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,4,6,17,2,19,8,5,26,12,3,14,23,15,16,6,60
186176330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,1,0,5,5,4,5,1,1,7,9,6,1,2,18
186191472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,3,3,3,1,0,1,1,6,3,0,3,0,0,8,5,13
186337454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3,2,2,8,1,5,3,1,7,11,3,0,3,17
186357702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,12,0,0,0,1,11,3,0,1,5,5,1,5,16
186390736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7,4,2,6,2,1,1,3,2,0,7,12
186468247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,17,3,8,0,0,1,7,11,5,0,7,11,16,0,3,30
186518752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,1,18,5,1,7,3,2,15,5,8,7,8,28
186525656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,3
186652834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2,0,0,12,1,7,6,0,3,6,6,2,3,17
186658229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,6,0,7,1,0,1,3,0,0,6,9
186769236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,3,3,7,4,4,4,8,0,5,3,0,6,12,21
186772152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,13,0,2,9,1,0,5,1,10,1,5,17
186787441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,13,10,3,0,20,2,17,14,3,12,2,11,11,24,48
186845269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13,2,10,0,0,4,6,9,4,4,10,10,6,12,5,33
186871919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,7,9,0,0,14,6,12,6,0,8,5,9,8,10,32
187040327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,4,0,0,3,1,2,5,2,2,7,1,0,4,12
187084708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,11,2,0,5,2,3,7,0,11,9,9,2,3,23
187110722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,1,5,0,9,1,4,1,7,11,8,2,14,7,11,0,24,42
187118647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,9,16,7,4,16,9,0,12,9,5,11,16,41
187179030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,2,1,0,2,7,2,6,2,2,7,5,1,7,6,19
187201859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,4,0,1,0,0,3,3,2,0,0,4,0,0,4,8
187395371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,3,0,0,3,0,10,4,2,11,11,1,10,5,16,1,13,35
187473278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,5,2,15,5,5,5,6,5,14,9,6,15,5,35
187622747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,14,4,14,1,6,3,5,10,7,4,19,20,10,2,13,45
187667810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8,2,2,5,1,0,3,7,4,0,0,11
